iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,'84.207.\x00169.51',RELIABILITY,1,-1
2,0.016,'84.207.\x00169.51',RELIABILITY,0,-1
3,0.032,'84.207.\x00169®51',RELIABILITY,0,-1
4,0.047,'84.207.\x00169.51',RELIABILITY,0,-1
5,0.063,'190.162.244.\x0096',RELIABILITY,0,-1
6,0.079,'84.2<07.\x00169.51',RELIABILITY,0,-1
7,0.125,'84.207.Y\x00169.51',RELIABILITY,0,-1
8,0.141,'84.217.\x00069.51',RELIABILITY,0,-1
9,0.157,'87.204.\x00169.51',RELIABILITY,0,-1
10,0.172,'251.57\x00.173.210',RELIABILITY,0,-1
11,0.188,'84.207.\x00169.51',RELIABILITY,0,-1
12,0.266,'84.207.\x0016\x009.51',RELIABILITY,0,-1
13,0.329,'1\x0090.162.244.96',RELIABILITY,0,-1
14,0.375,'84.207.\x00169.51.extra',RELIABILITY,0,-1
15,0.375,'84.207.\x00169.51',RELIABILITY,0,-1
16,0.422,'84.207.\x00169.7.\x00169.7.\x00169.7.\x00169.7.\x00169.7.\x00169.7.\x00169.7.\x00169.7.\x00169.51',RELIABILITY,0,-1
17,0.438,'84./../207.\x00169.51',RELIABILITY,0,-1
18,0.454,'84.207.\x00169.51',RELIABILITY,0,-1
19,0.594,'84.||207.\x00169.51',RELIABILITY,0,-1
20,0.610,'84.207.\x004.207.\x004.207.\x004.207.\x00169.51',RELIABILITY,0,-1
21,0.641,'84.r07.\x00169.51',RELIABILITY,0,-1
22,0.907,'84.207.\x0016207.\x00169.51',RELIABILITY,0,-1
23,0.954,"""84.2'07.\x00169.51""",RELIABILITY,0,-1
24,1.282,'166.6.87.2\x0025',RELIABILITY,0,-1
25,1.297,'84.207.\x00169.51',RELIABILITY,0,-1
26,1.391,'84.207.\x00169.51',RELIABILITY,0,-1
27,1.485,'84.207.\x00169.51.extra',RELIABILITY,0,-1
28,1.688,'84.207.\x00169.51',RELIABILITY,0,-1
29,1.719,'84.207.\x00169.51.extra',RELIABILITY,0,-1
30,1.750,'84.207..207..207..207..207..207..207..207..207.\x00169.51',RELIABILITY,0,-1
31,1.750,'84.207.\x00169.51.extra',RELIABILITY,0,-1
32,1.907,'84.207.\x00169.',RELIABILITY,0,-1
33,1.985,'84.207.\x00169.\r51',RELIABILITY,0,-1
34,2.032,'&&84.207.\x00169.51',RELIABILITY,0,-1
35,2.079,'09.10.99\x00.100',RELIABILITY,0,-1
36,2.141,'84.207.\x00x169.51',RELIABILITY,0,-1
37,2.235,'173.219.79.2\x0023',RELIABILITY,0,-1
38,2.485,'1\x0090.162.244.96',RELIABILITY,0,-1
39,2.500,'223.193.116\x00.131',RELIABILITY,0,-1
